EmployeeID,Date,TasksCompleted,HoursWorked,EfficiencyScore
E143,2025-08-14,14,8.34,0.504
E143,2025-08-15,10,8.71,0.31
E143,2025-08-18,13,8.39,0.453
E143,2025-08-19,10,8.18,0.363
E143,2025-08-20,8,8.61,0.327
E143,2025-08-21,10,7.29,0.536
E143,2025-08-22,15,7.24,0.56
E143,2025-08-25,14,8.08,0.541
E143,2025-08-26,12,7.83,0.589
E143,2025-08-27,12,8.02,0.517
E143,2025-08-28,10,7.91,0.4
E143,2025-08-29,9,8.3,0.366
E143,2025-09-01,8,8.81,0.363
E143,2025-09-02,7,7.54,0.339
E143,2025-09-03,9,8.47,0.415
E143,2025-09-04,14,8.75,0.564
E143,2025-09-05,10,8.62,0.475
E143,2025-09-08,15,8.46,0.484
E143,2025-09-09,17,8.9,0.549
E143,2025-09-10,17,7.76,0.623
E143,2025-09-11,5,7.36,0.285
E143,2025-09-12,10,8.17,0.42
E143,2025-09-15,11,8.61,0.339
E143,2025-09-16,9,7.58,0.519
E143,2025-09-17,19,7.87,0.661
E143,2025-09-18,8,8.31,0.295
E143,2025-09-19,7,8.85,0.27
E143,2025-09-22,13,8.39,0.53
E143,2025-09-23,17,8.79,0.533
E143,2025-09-24,10,8.96,0.329
E143,2025-09-25,10,8.16,0.414
E143,2025-09-26,9,8.2,0.321
E143,2025-09-29,7,8.05,0.266
E143,2025-09-30,16,8.22,0.574
E144,2025-01-01,20,8.82,0.695
E144,2025-01-02,10,7.23,0.415
E144,2025-01-03,16,8.26,0.534
E144,2025-01-06,9,8.4,0.457
E144,2025-01-07,13,7.84,0.547
E144,2025-01-08,14,8.99,0.564
E144,2025-01-09,22,8.37,0.769
E144,2025-01-10,19,8.39,0.717
E144,2025-01-13,13,7.03,0.6
E144,2025-01-14,10,8.6,0.476
E144,2025-01-15,20,8.46,0.652
E144,2025-01-16,16,7.43,0.651
E144,2025-01-17,14,7.21,0.622
E144,2025-01-20,13,7.16,0.633
E144,2025-01-21,16,8.41,0.503
E144,2025-01-22,17,8.99,0.778
E144,2025-01-23,11,7.16,0.456
E144,2025-01-24,16,7.59,0.65
E144,2025-01-27,7,7.38,0.376
E144,2025-01-28,12,7.97,0.447
E144,2025-01-29,11,7.9,0.499
E144,2025-01-30,24,8.76,0.748
E144,2025-01-31,9,8.07,0.474
E144,2025-02-03,13,7.33,0.482
E144,2025-02-04,13,8.88,0.576
E144,2025-02-05,16,8.52,0.697
E144,2025-02-06,18,8.78,0.614
E144,2025-02-07,13,8.79,0.554
E144,2025-02-10,19,7.42,0.774
E144,2025-02-11,17,7.67,0.591
E144,2025-02-12,15,7.09,0.705
E144,2025-02-13,13,7.67,0.552
E144,2025-02-14,22,7.92,0.737
E144,2025-02-17,20,8.46,0.762
E144,2025-02-18,16,7.44,0.651
E144,2025-02-19,12,7.37,0.633
E144,2025-02-20,17,8.82,0.721
E144,2025-02-21,22,8.08,0.792
E144,2025-02-24,12,7.52,0.553
E144,2025-02-25,13,8.47,0.544
E144,2025-02-26,12,8.61,0.533
E144,2025-02-27,21,7.53,0.824
E144,2025-02-28,21,7.36,0.775
E144,2025-03-03,19,7.45,0.668
E144,2025-03-04,16,8.4,0.536
E144,2025-03-05,17,8.71,0.591
E144,2025-03-06,14,7.9,0.495
E144,2025-03-07,14,7.62,0.505
E144,2025-03-10,18,8.51,0.696
E144,2025-03-11,9,7.23,0.476
E144,2025-03-12,18,7.52,0.734
E144,2025-03-13,20,8.39,0.632
E144,2025-03-14,21,8.63,0.674
E144,2025-03-17,19,8.05,0.792
E144,2025-03-18,11,8.39,0.483
E144,2025-03-19,12,7.64,0.454
E144,2025-03-20,23,8.86,0.713
E144,2025-03-21,21,7.8,0.681
E144,2025-03-24,10,8.29,0.38
E144,2025-03-25,20,8.63,0.716
E144,2025-03-26,12,7.12,0.691
E144,2025-03-27,11,8.49,0.418
E144,2025-03-28,16,7.23,0.576
E144,2025-03-31,15,7.72,0.763
E144,2025-04-01,23,8.85,0.841
E144,2025-04-02,13,8.9,0.596
E144,2025-04-03,20,8.97,0.658
E144,2025-04-04,15,8.89,0.56
E144,2025-04-07,21,8.62,0.831
E144,2025-04-08,16,7.12,0.622
E144,2025-04-09,22,8.14,0.792
E144,2025-04-10,11,8.1,0.51
E144,2025-04-11,11,7.66,0.607
E144,2025-04-14,10,7.7,0.547
E144,2025-04-15,12,7.32,0.662
E144,2025-04-16,15,7.5,0.62
E144,2025-04-17,13,7.24,0.538
E144,2025-04-18,14,8.98,0.623
E144,2025-04-21,17,8.34,0.676
E144,2025-04-22,14,8.64,0.514
E144,2025-04-23,12,8.61,0.472
E144,2025-04-24,15,7.67,0.714
E144,2025-04-25,21,8.73,0.638
E144,2025-04-28,17,7.71,0.61
E144,2025-04-29,17,7.81,0.589
E144,2025-04-30,18,8.35,0.649
E144,2025-05-01,26,8.49,0.778
E144,2025-05-02,16,7.07,0.665
E144,2025-05-05,10,7.95,0.431
E144,2025-05-06,19,8.24,0.819
E144,2025-05-07,8,7.57,0.437
E144,2025-05-08,8,7.39,0.441
E144,2025-05-09,13,7.28,0.503
E144,2025-05-12,11,8.4,0.512
E144,2025-05-13,13,8.99,0.445
E144,2025-05-14,14,7.67,0.739
E144,2025-05-15,13,7.61,0.702
E144,2025-05-16,22,8.43,0.799
E144,2025-05-19,21,8.21,0.787
E144,2025-05-20,19,8.26,0.727
E144,2025-05-21,25,8.33,0.804
E144,2025-05-22,19,8.09,0.825
E144,2025-05-23,10,7.48,0.473
E144,2025-05-26,14,8.82,0.576
E144,2025-05-27,9,8.49,0.382
E144,2025-05-28,14,7.84,0.531
E144,2025-05-29,16,8.65,0.617
E144,2025-05-30,14,8.07,0.625
E144,2025-06-02,14,7.39,0.577
E144,2025-06-03,15,8.3,0.483
E144,2025-06-04,15,8.47,0.488
E144,2025-06-05,16,8.44,0.542
E144,2025-06-06,16,7.06,0.643
E144,2025-06-09,14,8.77,0.647
E144,2025-06-10,19,8.27,0.701
E144,2025-06-11,15,7.52,0.661
E144,2025-06-12,22,7.43,0.832
E144,2025-06-13,10,7.33,0.533
E144,2025-06-16,25,8.4,0.783
E144,2025-06-17,12,7.12,0.699
E144,2025-06-18,16,7.99,0.736
E144,2025-06-19,15,8.13,0.672
E144,2025-06-20,14,8.66,0.541
E144,2025-06-23,20,8.41,0.658
E144,2025-06-24,14,7.16,0.537
E144,2025-06-25,18,8.47,0.766
E144,2025-06-26,9,8.71,0.316
E144,2025-06-27,23,8.95,0.775
E144,2025-06-30,12,7.54,0.59
E144,2025-07-01,16,7.96,0.519
E144,2025-07-02,11,7.9,0.507
E144,2025-07-03,11,7.53,0.589
E144,2025-07-04,18,7.25,0.787
E144,2025-07-07,17,8.28,0.639
E144,2025-07-08,20,7.71,0.687
E144,2025-07-09,12,7.46,0.581
E144,2025-07-10,21,7.03,0.773
E144,2025-07-11,11,7.23,0.589
E144,2025-07-14,11,7.58,0.489
E144,2025-07-15,10,8.08,0.388
E144,2025-07-16,13,8.04,0.618
E144,2025-07-17,15,7.88,0.724
E144,2025-07-18,18,7.69,0.669
E144,2025-07-21,12,7.1,0.589
E144,2025-07-22,16,8.77,0.671
E144,2025-07-23,9,8.39,0.414
E144,2025-07-24,19,8.31,0.622
E144,2025-07-25,19,7.48,0.669
E144,2025-07-28,14,7.37,0.526
E144,2025-07-29,15,7.26,0.703
E144,2025-07-30,16,8.02,0.667
E144,2025-07-31,15,7.84,0.508
E144,2025-08-01,15,7.73,0.794
E144,2025-08-04,19,8.17,0.666
E144,2025-08-05,10,7.56,0.525
E144,2025-08-06,10,7.21,0.413
E144,2025-08-07,12,7.63,0.443
E144,2025-08-08,14,7.39,0.588
E144,2025-08-11,20,8.08,0.786
E144,2025-08-12,12,7.12,0.69
E144,2025-08-13,13,8.31,0.473
E144,2025-08-14,16,8.11,0.555
E144,2025-08-15,10,8.59,0.377
E144,2025-08-18,16,7.97,0.591
E144,2025-08-19,16,8.09,0.557
E144,2025-08-20,14,7.38,0.506
E144,2025-08-21,13,7.25,0.508
E144,2025-08-22,23,8.77,0.713
E144,2025-08-25,8,7.08,0.37
E144,2025-08-26,11,7.44,0.54
E144,2025-08-27,15,7.93,0.662
E144,2025-08-28,12,8.5,0.585
E144,2025-08-29,8,7.12,0.458
E144,2025-09-01,19,8.93,0.696
E144,2025-09-02,22,8.91,0.655
E144,2025-09-03,16,7.42,0.792
E144,2025-09-04,14,8.8,0.586
E144,2025-09-05,11,8.16,0.418
E144,2025-09-08,14,7.91,0.563
E144,2025-09-09,9,7.86,0.496
E144,2025-09-10,11,8.92,0.456
E144,2025-09-11,16,8.45,0.486
E144,2025-09-12,18,7.05,0.69
E144,2025-09-15,19,7.46,0.696
E144,2025-09-16,22,8.91,0.762
E144,2025-09-17,19,8.88,0.591
E144,2025-09-18,13,7.26,0.549
E144,2025-09-19,16,8.9,0.599
E144,2025-09-22,13,8.41,0.629
E144,2025-09-23,17,8.96,0.508
E144,2025-09-24,12,7.53,0.543
E144,2025-09-25,16,8.57,0.588
E144,2025-09-26,13,7.84,0.535
E144,2025-09-29,19,8.15,0.717
E144,2025-09-30,12,7.64,0.579
E145,2025-01-01,11,8.44,0.401
E145,2025-01-02,8,8.67,0.317
E145,2025-01-03,16,8.58,0.556
E145,2025-01-06,15,8.37,0.672
E145,2025-01-07,8,7.62,0.33
E145,2025-01-08,11,8.82,0.452
E145,2025-01-09,9,7.76,0.427
E145,2025-01-10,9,8.44,0.422
E145,2025-01-13,10,8.17,0.461
E145,2025-01-14,8,8.14,0.402
E145,2025-01-15,14,7.62,0.537
E145,2025-01-16,10,7.87,0.431
E145,2025-01-17,8,8.65,0.281
E145,2025-01-20,10,8.13,0.443
E145,2025-01-21,17,8.84,0.503
E145,2025-01-22,15,7.19,0.586
E145,2025-01-23,10,8.69,0.337
E145,2025-01-24,20,8.86,0.672
E145,2025-01-27,17,8.88,0.64
E145,2025-01-28,11,7.6,0.455
E145,2025-01-29,20,7.12,0.731
E145,2025-01-30,11,8.44,0.455
E145,2025-01-31,10,7.33,0.512
E145,2025-02-03,10,7.96,0.463
E145,2025-02-04,15,7.86,0.662
E145,2025-02-05,16,7.35,0.615
E145,2025-02-06,12,7.18,0.449
E145,2025-02-07,9,7.67,0.421
E145,2025-02-10,21,8.83,0.618
E145,2025-02-11,11,7.63,0.545
E145,2025-02-12,9,7.3,0.435
E145,2025-02-13,12,8.48,0.478
E145,2025-02-14,11,8.9,0.43
E145,2025-02-17,7,7.55,0.321
E145,2025-02-18,14,7.19,0.592
E145,2025-02-19,9,7.24,0.457
E145,2025-02-20,9,7.46,0.402
E145,2025-02-21,15,7.48,0.6
E145,2025-02-24,11,8.64,0.43
E145,2025-02-25,13,8.58,0.59
E145,2025-02-26,9,7.22,0.426
E145,2025-02-27,15,7.31,0.597
E145,2025-02-28,12,8.67,0.417
E145,2025-03-03,9,7.87,0.342
E145,2025-03-04,11,8.93,0.414
E145,2025-03-05,20,7.7,0.723
E145,2025-03-06,11,8.28,0.436
E145,2025-03-07,11,7.11,0.461
E145,2025-03-10,17,8.76,0.651
E145,2025-03-11,14,8.69,0.542
E145,2025-03-12,7,7.02,0.359
E145,2025-03-13,12,8.95,0.518
E145,2025-03-14,10,7.44,0.457
E145,2025-03-17,21,8.27,0.691
E145,2025-03-18,12,8.08,0.604
E145,2025-03-19,10,7.26,0.484
E145,2025-03-20,9,7.63,0.385
E145,2025-03-21,11,8.92,0.442
E145,2025-03-24,19,8.37,0.62
E145,2025-03-25,8,7.7,0.398
E145,2025-03-26,18,8.87,0.551
E145,2025-03-27,11,8.11,0.525
E145,2025-03-28,13,8.55,0.408
E145,2025-03-31,17,7.97,0.58
E145,2025-04-01,10,7.03,0.592
E145,2025-04-02,17,8.59,0.787
E145,2025-04-03,18,8.01,0.604
E145,2025-04-04,9,7.27,0.34
E145,2025-04-07,18,8.06,0.741
E145,2025-04-08,10,7.36,0.462
E145,2025-04-09,17,7.49,0.746
E145,2025-04-10,13,7.14,0.635
E145,2025-04-11,15,8.73,0.538
E145,2025-04-14,15,7.54,0.684
E145,2025-04-15,9,7.62,0.344
E145,2025-04-16,15,7.13,0.671
E145,2025-04-17,12,8.55,0.493
E145,2025-04-18,10,8.98,0.455
E145,2025-04-21,16,8.33,0.638
E145,2025-04-22,12,8.14,0.459
E145,2025-04-23,14,8.92,0.592
E145,2025-04-24,9,7.25,0.505
E145,2025-04-25,11,8.1,0.472
E145,2025-04-28,10,7.35,0.479
E145,2025-04-29,15,7.45,0.581
E145,2025-04-30,16,7.71,0.712
E145,2025-05-01,11,8.09,0.502
E145,2025-05-02,9,7.4,0.393
E145,2025-05-05,19,8.82,0.671
E145,2025-05-06,14,8.25,0.646
E145,2025-05-07,8,7.01,0.399
E145,2025-05-08,13,8.8,0.425
E145,2025-05-09,9,8.48,0.425
E145,2025-05-12,22,8.69,0.742
E145,2025-05-13,18,7.69,0.668
E145,2025-05-14,14,8.9,0.398
E145,2025-05-15,13,8.25,0.425
E145,2025-05-16,10,7.85,0.438
E145,2025-05-19,17,7.8,0.601
E145,2025-05-20,14,7.54,0.619
E145,2025-05-21,17,7.49,0.704
E145,2025-05-22,15,7.8,0.538
E145,2025-05-23,16,8.49,0.549
E145,2025-05-26,18,8.06,0.656
E145,2025-05-27,16,8.4,0.541
E145,2025-05-28,12,7.57,0.546
E145,2025-05-29,18,7.74,0.631
E145,2025-05-30,10,7.7,0.412
E145,2025-06-02,8,8.89,0.376
E145,2025-06-03,20,8.2,0.721
E145,2025-06-04,7,7.58,0.347
E145,2025-06-05,7,7.16,0.399
E145,2025-06-06,18,7.17,0.663
E145,2025-06-09,13,7.62,0.596
E145,2025-06-10,17,8.91,0.716
E145,2025-06-11,7,7.43,0.34
E145,2025-06-12,12,7.06,0.51
E145,2025-06-13,17,8.3,0.527
E145,2025-06-16,13,8.19,0.446
E145,2025-06-17,10,7.25,0.567
E145,2025-06-18,11,7.3,0.534
E145,2025-06-19,22,8.85,0.665
E145,2025-06-20,20,8.84,0.612
E145,2025-06-23,17,8.74,0.552
E145,2025-06-24,16,7.9,0.572
E145,2025-06-25,14,8.5,0.463
E145,2025-06-26,15,7.42,0.584
E145,2025-06-27,23,8.26,0.741
E145,2025-06-30,21,7.77,0.722
E145,2025-07-01,11,7.83,0.505
E145,2025-07-02,10,7.57,0.46
E145,2025-07-03,10,7.02,0.438
E145,2025-07-04,9,7.93,0.307
E145,2025-07-07,17,8.86,0.67
E145,2025-07-08,13,8.33,0.479
E145,2025-07-09,12,7.29,0.513
E145,2025-07-10,10,7.16,0.466
E145,2025-07-11,15,7.54,0.589
E145,2025-07-14,15,7.6,0.6
E145,2025-07-15,16,7.82,0.597
E145,2025-07-16,17,7.65,0.59
E145,2025-07-17,12,8.66,0.517
E145,2025-07-18,17,7.36,0.702
E145,2025-07-21,15,7.6,0.639
E145,2025-07-22,15,8.24,0.486
E145,2025-07-23,11,7.94,0.476
E145,2025-07-24,9,7.5,0.479
E145,2025-07-25,11,7.53,0.5
E145,2025-07-28,16,7.97,0.542
E145,2025-07-29,9,7.53,0.448
E145,2025-07-30,14,8.37,0.711
E145,2025-07-31,13,8.75,0.48
E145,2025-08-01,13,7.44,0.587
E145,2025-08-04,18,8.25,0.58
E145,2025-08-05,10,7.27,0.558
E145,2025-08-06,15,8.62,0.693
E145,2025-08-07,9,7.01,0.411
E145,2025-08-08,11,7.22,0.589
E145,2025-08-11,16,8.81,0.541
E145,2025-08-12,14,8.6,0.562
E145,2025-08-13,11,8.76,0.418
E145,2025-08-14,14,8.77,0.619
E145,2025-08-15,7,8.89,0.335
E145,2025-08-18,20,8.72,0.61
E145,2025-08-19,12,8.08,0.534
E145,2025-08-20,17,7.52,0.694
E145,2025-08-21,22,7.51,0.735
E145,2025-08-22,16,8.95,0.51
E145,2025-08-25,19,7.71,0.682
E145,2025-08-26,16,7.43,0.608
E145,2025-08-27,11,7.64,0.554
E145,2025-08-28,19,8.65,0.624
E145,2025-08-29,21,8.62,0.644
E145,2025-09-01,13,7.57,0.511
E145,2025-09-02,11,8.03,0.536
E145,2025-09-03,13,7.93,0.627
E145,2025-09-04,15,8.61,0.582
E145,2025-09-05,14,7.35,0.559
E145,2025-09-08,10,7.48,0.43
E145,2025-09-09,16,8.1,0.592
E145,2025-09-10,12,8.7,0.54
E145,2025-09-11,11,8.07,0.446
E145,2025-09-12,15,7.68,0.656
E145,2025-09-15,13,7.65,0.648
E145,2025-09-16,17,9.0,0.542
E145,2025-09-17,7,8.22,0.247
E145,2025-09-18,10,7.29,0.396
E145,2025-09-19,16,7.03,0.625
E145,2025-09-22,12,7.78,0.572
E145,2025-09-23,21,8.37,0.677
E145,2025-09-24,13,7.21,0.539
E145,2025-09-25,9,8.89,0.391
E145,2025-09-26,17,8.58,0.53
E145,2025-09-29,14,8.68,0.443
E145,2025-09-30,11,7.16,0.629
E146,2025-01-01,12,7.51,0.52
E146,2025-01-02,14,7.01,0.703
E146,2025-01-03,12,7.79,0.521
E146,2025-01-06,12,8.83,0.385
E146,2025-01-07,19,8.48,0.743
E146,2025-01-08,19,8.6,0.616
E146,2025-01-09,13,7.54,0.699
E146,2025-01-10,13,7.19,0.734
E146,2025-01-13,16,8.28,0.704
E146,2025-01-14,21,7.25,0.741
E146,2025-01-15,17,7.48,0.608
E146,2025-01-16,16,7.85,0.534
E146,2025-01-17,19,8.4,0.6
E146,2025-01-20,18,7.47,0.636
E146,2025-01-21,15,8.27,0.716
E146,2025-01-22,16,7.34,0.773
E146,2025-01-23,17,7.89,0.789
E146,2025-01-24,20,7.69,0.719
E146,2025-01-27,25,8.73,0.794
E146,2025-01-28,21,7.73,0.773
E146,2025-01-29,13,8.35,0.534
E146,2025-01-30,13,8.39,0.506
E146,2025-01-31,15,7.17,0.686
E146,2025-02-03,19,7.38,0.768
E146,2025-02-04,23,8.12,0.804
E146,2025-02-05,15,8.82,0.634
E146,2025-02-06,14,8.13,0.55
E146,2025-02-07,15,8.59,0.502
E146,2025-02-10,12,7.73,0.538
E146,2025-02-11,22,8.54,0.839
E146,2025-02-12,12,7.33,0.614
E146,2025-02-13,20,8.81,0.748
E146,2025-02-14,22,8.45,0.823
E146,2025-02-17,22,7.09,0.892
E146,2025-02-18,17,8.81,0.736
E146,2025-02-19,8,7.28,0.436
E146,2025-02-20,23,8.5,0.725
E146,2025-02-21,9,7.25,0.533
E146,2025-02-24,13,7.56,0.531
E146,2025-02-25,17,8.04,0.682
E146,2025-02-26,23,8.82,0.765
E146,2025-02-27,26,8.09,0.812
E146,2025-02-28,19,7.55,0.663
E146,2025-03-03,14,8.05,0.693
E146,2025-03-04,14,7.98,0.609
E146,2025-03-05,12,7.11,0.609
E146,2025-03-06,15,7.9,0.524
E146,2025-03-07,14,7.6,0.651
E146,2025-03-10,18,8.35,0.79
E146,2025-03-11,9,7.2,0.45
E146,2025-03-12,13,7.44,0.699
E146,2025-03-13,15,8.56,0.68
E146,2025-03-14,14,8.73,0.659
E146,2025-03-17,15,7.99,0.731
E146,2025-03-18,19,8.14,0.744
E146,2025-03-19,17,7.81,0.58
E146,2025-03-20,11,7.24,0.495
E146,2025-03-21,17,7.99,0.745
E146,2025-03-24,21,8.8,0.648
E146,2025-03-25,20,7.46,0.79
E146,2025-03-26,24,8.14,0.797
E146,2025-03-27,11,8.59,0.471
E146,2025-03-28,18,7.66,0.622
E146,2025-03-31,18,8.59,0.613
E146,2025-04-01,20,8.06,0.78
E146,2025-04-02,13,7.31,0.51
E146,2025-04-03,13,7.84,0.605
E146,2025-04-04,22,8.68,0.802
E146,2025-04-07,14,7.27,0.788
E146,2025-04-08,16,7.24,0.823
E146,2025-04-09,20,8.7,0.828
E146,2025-04-10,17,7.46,0.734
E146,2025-04-11,21,7.84,0.754
E146,2025-04-14,25,8.52,0.871
E146,2025-04-15,23,8.21,0.88
E146,2025-04-16,12,8.36,0.531
E146,2025-04-17,15,7.09,0.782
E146,2025-04-18,22,7.19,0.832
E146,2025-04-21,27,8.16,0.841
E146,2025-04-22,18,7.66,0.675
E146,2025-04-23,14,7.17,0.765
E146,2025-04-24,14,7.78,0.651
E146,2025-04-25,14,7.2,0.729
E146,2025-04-28,22,8.7,0.665
E146,2025-04-29,23,7.88,0.815
E146,2025-04-30,14,7.9,0.509
E146,2025-05-01,21,7.51,0.9
E146,2025-05-02,13,7.04,0.675
E146,2025-05-05,10,7.12,0.537
E146,2025-05-06,20,8.27,0.731
E146,2025-05-07,16,8.29,0.653
E146,2025-05-08,9,8.54,0.403
E146,2025-05-09,18,8.42,0.744
E146,2025-05-12,16,8.81,0.662
E146,2025-05-13,15,7.82,0.555
E146,2025-05-14,14,7.38,0.591
E146,2025-05-15,12,7.4,0.637
E146,2025-05-16,18,8.0,0.76
E146,2025-05-19,11,7.27,0.522
E146,2025-05-20,16,7.45,0.793
E146,2025-05-21,25,8.61,0.819
E146,2025-05-22,11,7.71,0.538
E146,2025-05-23,14,7.19,0.607
E146,2025-05-26,17,7.65,0.663
E146,2025-05-27,15,8.25,0.759
E146,2025-05-28,19,8.68,0.601
E146,2025-05-29,17,8.35,0.548
E146,2025-05-30,25,8.95,0.797
E146,2025-06-02,21,8.84,0.798
E146,2025-06-03,16,7.58,0.618
E146,2025-06-04,14,7.92,0.501
E146,2025-06-05,21,7.41,0.783
E146,2025-06-06,17,8.63,0.73
E146,2025-06-09,12,8.43,0.455
E146,2025-06-10,12,7.15,0.609
E146,2025-06-11,22,8.64,0.869
E146,2025-06-12,18,7.65,0.734
E146,2025-06-13,14,8.62,0.532
E146,2025-06-16,26,8.26,0.863
E146,2025-06-17,18,8.11,0.9
E146,2025-06-18,26,8.99,0.779
E146,2025-06-19,8,7.36,0.427
E146,2025-06-20,15,7.46,0.596
E146,2025-06-23,15,7.7,0.713
E146,2025-06-24,13,8.36,0.59
E146,2025-06-25,21,7.73,0.785
E146,2025-06-26,19,7.63,0.876
E146,2025-06-27,19,7.34,0.841
E146,2025-06-30,13,7.34,0.71
E146,2025-07-01,17,7.36,0.793
E146,2025-07-02,16,7.24,0.88
E146,2025-07-03,20,8.12,0.895
E146,2025-07-04,12,7.82,0.581
E146,2025-07-07,27,8.83,0.806
E146,2025-07-08,15,7.95,0.726
E146,2025-07-09,22,7.87,0.784
E146,2025-07-10,17,8.79,0.58
E146,2025-07-11,25,8.99,0.791
E146,2025-07-14,17,8.28,0.545
E146,2025-07-15,25,8.39,0.856
E146,2025-07-16,13,7.48,0.66
E146,2025-07-17,14,7.86,0.575
E146,2025-07-18,19,7.23,0.842
E146,2025-07-21,17,7.32,0.785
E146,2025-07-22,10,8.68,0.454
E146,2025-07-23,14,8.84,0.536
E146,2025-07-24,20,8.74,0.682
E146,2025-07-25,11,7.96,0.488
E146,2025-07-28,19,8.67,0.733
E146,2025-07-29,19,8.79,0.664
E146,2025-07-30,17,7.51,0.828
E146,2025-07-31,11,7.78,0.577
E146,2025-08-01,22,7.69,0.735
E146,2025-08-04,11,8.41,0.541
E146,2025-08-05,19,7.58,0.733
E146,2025-08-06,14,7.56,0.635
E146,2025-08-07,17,8.76,0.649
E146,2025-08-08,15,7.93,0.683
E146,2025-08-11,9,7.43,0.47
E146,2025-08-12,10,7.31,0.539
E146,2025-08-13,14,8.46,0.54
E146,2025-08-14,18,7.88,0.604
E146,2025-08-15,14,7.66,0.701
E146,2025-08-18,20,8.76,0.634
E146,2025-08-19,13,8.29,0.563
E146,2025-08-20,21,8.77,0.729
E146,2025-08-21,13,8.12,0.573
E146,2025-08-22,17,7.45,0.647
E146,2025-08-25,15,8.59,0.711
E146,2025-08-26,14,8.09,0.503
E146,2025-08-27,20,7.63,0.687
E146,2025-08-28,14,8.33,0.575
E146,2025-08-29,11,7.19,0.496
E146,2025-09-01,14,7.08,0.571
E146,2025-09-02,13,7.43,0.575
E146,2025-09-03,22,8.84,0.817
E146,2025-09-04,14,7.03,0.744
E146,2025-09-05,19,7.29,0.679
E146,2025-09-08,17,7.45,0.774
E146,2025-09-09,11,7.08,0.497
E146,2025-09-10,14,7.77,0.597
E146,2025-09-11,9,8.42,0.399
E146,2025-09-12,18,8.48,0.799
E146,2025-09-15,12,7.1,0.501
E146,2025-09-16,13,7.41,0.576
E146,2025-09-17,17,7.15,0.801
E146,2025-09-18,12,7.44,0.485
E146,2025-09-19,13,8.43,0.479
E146,2025-09-22,12,7.19,0.659
E146,2025-09-23,19,9.0,0.773
E146,2025-09-24,16,8.26,0.606
E146,2025-09-25,17,8.13,0.741
E146,2025-09-26,14,7.08,0.716
E146,2025-09-29,18,8.83,0.679
E146,2025-09-30,21,8.17,0.687
E147,2025-01-01,26,8.83,0.748
E147,2025-01-02,15,7.14,0.549
E147,2025-01-03,15,8.61,0.479
E147,2025-01-06,15,7.12,0.563
E147,2025-01-07,17,7.67,0.599
E147,2025-01-08,19,8.96,0.536
E147,2025-01-09,10,7.74,0.399
E147,2025-01-10,13,8.87,0.491
E147,2025-01-13,11,8.27,0.519
E147,2025-01-14,14,7.66,0.655
E147,2025-01-15,8,7.34,0.399
E147,2025-01-16,15,7.51,0.721
E147,2025-01-17,22,8.63,0.778
E147,2025-01-20,19,9.0,0.627
E147,2025-01-21,22,8.51,0.716
E147,2025-01-22,17,7.23,0.632
E147,2025-01-23,18,8.11,0.583
E147,2025-01-24,13,8.68,0.552
E147,2025-01-27,10,7.22,0.539
E147,2025-01-28,19,8.55,0.689
E147,2025-01-29,14,7.57,0.696
E147,2025-01-30,10,7.88,0.43
E147,2025-01-31,13,7.03,0.704
E147,2025-02-03,15,7.78,0.531
E147,2025-02-04,14,7.96,0.688
E147,2025-02-05,24,8.79,0.723
E147,2025-02-06,22,8.89,0.685
E147,2025-02-07,17,7.22,0.749
E147,2025-02-10,13,7.44,0.633
E147,2025-02-11,20,8.67,0.686
E147,2025-02-12,12,7.79,0.41
E147,2025-02-13,12,8.27,0.444
E147,2025-02-14,11,8.68,0.511
E147,2025-02-17,18,7.39,0.701
E147,2025-02-18,16,7.07,0.633
E147,2025-02-19,21,8.67,0.644
E147,2025-02-20,12,8.18,0.605
E147,2025-02-21,18,7.32,0.817
E147,2025-02-24,18,8.79,0.629
E147,2025-02-25,11,8.75,0.454
E147,2025-02-26,15,7.01,0.65
E147,2025-02-27,15,8.06,0.655
E147,2025-02-28,12,7.66,0.624
E147,2025-03-03,12,8.67,0.491
E147,2025-03-04,15,8.09,0.491
E147,2025-03-05,15,8.78,0.511
E147,2025-03-06,15,8.15,0.595
E147,2025-03-07,18,8.13,0.658
E147,2025-03-10,17,8.37,0.728
E147,2025-03-11,18,7.14,0.74
E147,2025-03-12,17,8.55,0.57
E147,2025-03-13,8,7.43,0.427
E147,2025-03-14,18,8.91,0.608
E147,2025-03-17,19,8.13,0.694
E147,2025-03-18,19,7.39,0.735
E147,2025-03-19,24,8.05,0.781
E147,2025-03-20,12,7.84,0.593
E147,2025-03-21,14,8.68,0.583
E147,2025-03-24,17,8.48,0.659
E147,2025-03-25,9,8.63,0.39
E147,2025-03-26,17,8.77,0.667
E147,2025-03-27,15,7.71,0.606
E147,2025-03-28,16,7.76,0.695
E147,2025-03-31,15,8.13,0.516
E147,2025-04-01,10,8.16,0.441
E147,2025-04-02,18,8.07,0.698
E147,2025-04-03,14,8.58,0.469
E147,2025-04-04,11,7.16,0.557
E147,2025-04-07,20,7.64,0.739
E147,2025-04-08,19,8.58,0.705
E147,2025-04-09,12,7.19,0.455
E147,2025-04-10,14,7.59,0.73
E147,2025-04-11,16,7.67,0.711
E147,2025-04-14,17,7.33,0.593
E147,2025-04-15,14,8.33,0.445
E147,2025-04-16,10,7.95,0.527
E147,2025-04-17,14,8.38,0.528
E147,2025-04-18,10,7.41,0.409
E147,2025-04-21,11,8.16,0.384
