EmployeeID,Date,FeedbackText,Sentiment_Score,Sentiment_Score_Normalized,Sentiment_Label
E123,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E123,2025-09-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E124,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E124,2025-02-28,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E124,2025-03-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E124,2025-04-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E124,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E124,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E124,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E124,2025-08-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E124,2025-09-30,Great collaboration across departments.,0.8,0.9,Positive
E125,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E125,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E125,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E125,2025-04-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E125,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E125,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E125,2025-07-31,I enjoy coming to work every day.,0.4,0.7,Positive
E125,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E125,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E126,2025-01-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E126,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E126,2025-03-31,Great collaboration across departments.,0.8,0.9,Positive
E126,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E126,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E126,2025-06-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E126,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E126,2025-08-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E126,2025-09-30,I enjoy coming to work every day.,0.4,0.7,Positive
E127,2025-01-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E127,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E127,2025-03-31,Great collaboration across departments.,0.8,0.9,Positive
E127,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E127,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E127,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E127,2025-07-31,There is a lack of communication from management.,0.0,0.5,Neutral
E127,2025-08-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E127,2025-09-30,I enjoy coming to work every day.,0.4,0.7,Positive
E128,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E128,2025-02-28,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E128,2025-03-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E128,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E128,2025-05-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E128,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E128,2025-07-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E128,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E128,2025-09-30,There is a lack of communication from management.,0.0,0.5,Neutral
E129,2025-01-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E129,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E129,2025-03-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E129,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E129,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E129,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E129,2025-07-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E129,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E129,2025-09-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E130,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E130,2025-02-28,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E130,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E130,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E130,2025-05-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E130,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E130,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E130,2025-08-31,I enjoy coming to work every day.,0.4,0.7,Positive
E130,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E131,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E131,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E131,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E131,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E131,2025-05-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E131,2025-06-30,Great collaboration across departments.,0.8,0.9,Positive
E131,2025-07-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E131,2025-08-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E131,2025-09-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E132,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E132,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E132,2025-03-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E132,2025-04-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E132,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E132,2025-06-30,There is a lack of communication from management.,0.0,0.5,Neutral
E132,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E132,2025-08-31,There is a lack of communication from management.,0.0,0.5,Neutral
E132,2025-09-30,I enjoy coming to work every day.,0.4,0.7,Positive
E133,2025-01-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E133,2025-02-28,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E133,2025-03-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E133,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E133,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E133,2025-06-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E133,2025-07-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E133,2025-08-31,I enjoy coming to work every day.,0.4,0.7,Positive
E133,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E134,2025-01-31,I enjoy coming to work every day.,0.4,0.7,Positive
E134,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E134,2025-03-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E134,2025-04-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E134,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E134,2025-06-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E134,2025-07-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E134,2025-08-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E134,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E135,2025-01-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E135,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E135,2025-03-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E135,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E135,2025-05-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E135,2025-06-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E135,2025-07-31,I enjoy coming to work every day.,0.4,0.7,Positive
E135,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E135,2025-09-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E136,2025-01-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E136,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E136,2025-03-31,Great collaboration across departments.,0.8,0.9,Positive
E136,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E136,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E136,2025-06-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E136,2025-07-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E136,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E136,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E137,2025-01-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E137,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E137,2025-03-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E137,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E137,2025-05-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E137,2025-06-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E137,2025-07-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E137,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E137,2025-09-30,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E138,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E138,2025-02-28,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E138,2025-03-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E138,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E138,2025-05-31,Great collaboration across departments.,0.8,0.9,Positive
E138,2025-06-30,There is a lack of communication from management.,0.0,0.5,Neutral
E138,2025-07-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E138,2025-08-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E138,2025-09-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E139,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E139,2025-02-28,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E139,2025-03-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E139,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E139,2025-05-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E139,2025-06-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E139,2025-07-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E139,2025-08-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E139,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E140,2025-01-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E140,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E140,2025-03-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E140,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E140,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E140,2025-06-30,The expectations are unclear for my role.,0.0,0.5,Neutral
E140,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E140,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E140,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E141,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E141,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E141,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E141,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E141,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E141,2025-06-30,Workload feels overwhelming lately.,0.1,0.55,Neutral
E141,2025-07-31,Great collaboration across departments.,0.8,0.9,Positive
E141,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E141,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E142,2025-01-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E142,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E142,2025-03-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E142,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E142,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E142,2025-06-30,I enjoy coming to work every day.,0.4,0.7,Positive
E142,2025-07-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E142,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E142,2025-09-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E143,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E143,2025-02-28,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E143,2025-03-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E143,2025-04-30,There is a lack of communication from management.,0.0,0.5,Neutral
E143,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E143,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E143,2025-07-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E143,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E143,2025-09-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E144,2025-01-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E144,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E144,2025-03-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E144,2025-04-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E144,2025-05-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E144,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E144,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E144,2025-08-31,There is a lack of communication from management.,0.0,0.5,Neutral
E144,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E145,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E145,2025-02-28,The expectations are unclear for my role.,0.0,0.5,Neutral
E145,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E145,2025-04-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E145,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E145,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E145,2025-07-31,I enjoy coming to work every day.,0.4,0.7,Positive
E145,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E145,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E146,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E146,2025-02-28,Workload feels overwhelming lately.,0.1,0.55,Neutral
E146,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E146,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E146,2025-05-31,Great collaboration across departments.,0.8,0.9,Positive
E146,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E146,2025-07-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E146,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E146,2025-09-30,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E147,2025-01-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E147,2025-02-28,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E147,2025-03-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E147,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E147,2025-05-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E147,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E147,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E147,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E147,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E148,2025-01-31,I enjoy coming to work every day.,0.4,0.7,Positive
E148,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E148,2025-03-31,There is a lack of communication from management.,0.0,0.5,Neutral
E148,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E148,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E148,2025-06-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E148,2025-07-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E148,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E148,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E149,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E149,2025-02-28,The expectations are unclear for my role.,0.0,0.5,Neutral
E149,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E149,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E149,2025-05-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E149,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E149,2025-07-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E149,2025-08-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E149,2025-09-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E150,2025-01-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E150,2025-02-28,Workload feels overwhelming lately.,0.1,0.55,Neutral
E150,2025-03-31,I enjoy coming to work every day.,0.4,0.7,Positive
E150,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E150,2025-05-31,Great collaboration across departments.,0.8,0.9,Positive
E150,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E150,2025-07-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E150,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E150,2025-09-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E151,2025-01-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E151,2025-02-28,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E151,2025-03-31,Great collaboration across departments.,0.8,0.9,Positive
E151,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E151,2025-05-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E151,2025-06-30,There is a lack of communication from management.,0.0,0.5,Neutral
E151,2025-07-31,I enjoy coming to work every day.,0.4,0.7,Positive
E151,2025-08-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E151,2025-09-30,I enjoy coming to work every day.,0.4,0.7,Positive
E152,2025-01-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E152,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E152,2025-03-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E152,2025-04-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E152,2025-05-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E152,2025-06-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E152,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E152,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E152,2025-09-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E153,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E153,2025-02-28,There is a lack of communication from management.,0.0,0.5,Neutral
E153,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E153,2025-04-30,There is a lack of communication from management.,0.0,0.5,Neutral
E153,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E153,2025-06-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E153,2025-07-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E153,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E153,2025-09-30,I enjoy coming to work every day.,0.4,0.7,Positive
E154,2025-01-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E154,2025-02-28,Great collaboration across departments.,0.8,0.9,Positive
E154,2025-03-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E154,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E154,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E154,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E154,2025-07-31,There is a lack of communication from management.,0.0,0.5,Neutral
E154,2025-08-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E154,2025-09-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E155,2025-01-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E155,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E155,2025-03-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E155,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E155,2025-05-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E155,2025-06-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E155,2025-07-31,I enjoy coming to work every day.,0.4,0.7,Positive
E155,2025-08-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E155,2025-09-30,I enjoy coming to work every day.,0.4,0.7,Positive
E156,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E156,2025-02-28,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E156,2025-03-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E156,2025-04-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E156,2025-05-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E156,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E156,2025-07-31,Great collaboration across departments.,0.8,0.9,Positive
E156,2025-08-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E156,2025-09-30,Workload feels overwhelming lately.,0.1,0.55,Neutral
E157,2025-01-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E157,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E157,2025-03-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E157,2025-04-30,The expectations are unclear for my role.,0.0,0.5,Neutral
E157,2025-05-31,Great collaboration across departments.,0.8,0.9,Positive
E157,2025-06-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E157,2025-07-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E157,2025-08-31,I enjoy coming to work every day.,0.4,0.7,Positive
E157,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E158,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E158,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E158,2025-03-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E158,2025-04-30,Workload feels overwhelming lately.,0.1,0.55,Neutral
E158,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E158,2025-06-30,The expectations are unclear for my role.,0.0,0.5,Neutral
E158,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E158,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E158,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E159,2025-01-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E159,2025-02-28,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E159,2025-03-31,Great collaboration across departments.,0.8,0.9,Positive
E159,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E159,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E159,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E159,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E159,2025-08-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E159,2025-09-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E160,2025-01-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E160,2025-02-28,Work processes are okay but could be improved.,0.5,0.75,Positive
E160,2025-03-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E160,2025-04-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E160,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E160,2025-06-30,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E160,2025-07-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E160,2025-08-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E160,2025-09-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E161,2025-01-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E161,2025-02-28,Great collaboration across departments.,0.8,0.9,Positive
E161,2025-03-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E161,2025-04-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E161,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E161,2025-06-30,I enjoy coming to work every day.,0.4,0.7,Positive
E161,2025-07-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E161,2025-08-31,I enjoy coming to work every day.,0.4,0.7,Positive
E161,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E162,2025-01-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E162,2025-02-28,Workload feels overwhelming lately.,0.1,0.55,Neutral
E162,2025-03-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E162,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E162,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E162,2025-06-30,Great collaboration across departments.,0.8,0.9,Positive
E162,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E162,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E162,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E163,2025-01-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E163,2025-02-28,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E163,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E163,2025-04-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E163,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E163,2025-06-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E163,2025-07-31,I enjoy coming to work every day.,0.4,0.7,Positive
E163,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E163,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E164,2025-01-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E164,2025-02-28,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E164,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E164,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E164,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E164,2025-06-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
